subject_id,sample_idx,gsr,ecg,label,label_int
MOCK_YA_STRESSED_5,0,3.0274755879796387,0.0078031340444479624,STRESSED,2
MOCK_YA_STRESSED_5,1,2.8477287600731866,0.1334561188083715,STRESSED,2
MOCK_YA_STRESSED_5,2,3.0261683383968307,0.11623806430127234,STRESSED,2
MOCK_YA_STRESSED_5,3,3.2769656275236176,0.18074557016701467,STRESSED,2
MOCK_YA_STRESSED_5,4,2.738251544787066,0.39208237391406797,STRESSED,2
MOCK_YA_STRESSED_5,5,2.8285137629157693,0.3291933478454123,STRESSED,2
MOCK_YA_STRESSED_5,6,3.05113940277864,0.2821049968827873,STRESSED,2
MOCK_YA_STRESSED_5,7,3.517321019222628,0.4745769907117297,STRESSED,2
MOCK_YA_STRESSED_5,8,2.9413590175956226,0.475039203120998,STRESSED,2
MOCK_YA_STRESSED_5,9,3.1816058001839678,0.43955169378858805,STRESSED,2
MOCK_YA_STRESSED_5,10,3.293700526327047,0.5690658614155135,STRESSED,2
MOCK_YA_STRESSED_5,11,3.0712018337454188,0.6476678323769622,STRESSED,2
MOCK_YA_STRESSED_5,12,3.117727131024988,0.6659772441568554,STRESSED,2
MOCK_YA_STRESSED_5,13,2.86652206365823,0.6047425749753916,STRESSED,2
MOCK_YA_STRESSED_5,14,3.0672047029328837,0.6227827233837873,STRESSED,2
MOCK_YA_STRESSED_5,15,3.229729018185235,0.5565479631189678,STRESSED,2
MOCK_YA_STRESSED_5,16,3.0784605207653533,0.535243231218698,STRESSED,2
MOCK_YA_STRESSED_5,17,3.086540661764999,0.6243242766137262,STRESSED,2
MOCK_YA_STRESSED_5,18,3.3265705924618043,0.593199613118187,STRESSED,2
MOCK_YA_STRESSED_5,19,3.440828062904573,0.44712519697120834,STRESSED,2
MOCK_YA_STRESSED_5,20,3.089341227983774,0.4471641767444246,STRESSED,2
MOCK_YA_STRESSED_5,21,2.4621242641947108,0.3558701561348908,STRESSED,2
MOCK_YA_STRESSED_5,22,2.6639719843903795,0.33332699534538707,STRESSED,2
MOCK_YA_STRESSED_5,23,3.1643188810751783,0.3127952888139187,STRESSED,2
MOCK_YA_STRESSED_5,24,3.570400766152754,0.23160922824574975,STRESSED,2
MOCK_YA_STRESSED_5,25,2.9084463983596236,0.267512996361625,STRESSED,2
MOCK_YA_STRESSED_5,26,2.5946023986829916,0.1516293684304857,STRESSED,2
MOCK_YA_STRESSED_5,27,2.86857844687645,-0.005657495420178876,STRESSED,2
MOCK_YA_STRESSED_5,28,3.807096392019259,-0.04409727034528137,STRESSED,2
MOCK_YA_STRESSED_5,29,2.5162318265001113,-0.1160476889978572,STRESSED,2
MOCK_YA_STRESSED_5,30,3.143451560617028,-0.2453029674551651,STRESSED,2
MOCK_YA_STRESSED_5,31,3.2038074954709814,-0.22162799009912276,STRESSED,2
MOCK_YA_STRESSED_5,32,3.205929308983726,-0.3287069693767807,STRESSED,2
MOCK_YA_STRESSED_5,33,3.1279701811620138,-0.4591570307763052,STRESSED,2
MOCK_YA_STRESSED_5,34,2.2759495729497163,-0.47546249096764176,STRESSED,2
MOCK_YA_STRESSED_5,35,2.873517476993486,-0.49334729075754075,STRESSED,2
MOCK_YA_STRESSED_5,36,3.473677375333782,-0.5215983578017608,STRESSED,2
MOCK_YA_STRESSED_5,37,2.187829533332536,-0.5221904546074607,STRESSED,2
MOCK_YA_STRESSED_5,38,3.3700115410278118,-0.5595398323114321,STRESSED,2
MOCK_YA_STRESSED_5,39,2.811013720107327,-0.5691744676528313,STRESSED,2
MOCK_YA_STRESSED_5,40,3.0476205129063954,-0.6728976611422421,STRESSED,2
MOCK_YA_STRESSED_5,41,3.002186250462929,-0.5284715612466566,STRESSED,2
MOCK_YA_STRESSED_5,42,3.145952223056112,-0.6526184131753686,STRESSED,2
MOCK_YA_STRESSED_5,43,2.7262804288328124,-0.5932952790123112,STRESSED,2
MOCK_YA_STRESSED_5,44,2.6555828326781095,-0.5796267087532427,STRESSED,2
MOCK_YA_STRESSED_5,45,3.403067673644208,-0.517440288033846,STRESSED,2
MOCK_YA_STRESSED_5,46,3.0181319809361393,-0.5742188394178596,STRESSED,2
MOCK_YA_STRESSED_5,47,2.770271959324546,-0.5088725419035375,STRESSED,2
MOCK_YA_STRESSED_5,48,2.3548356275645133,-0.4615098279183237,STRESSED,2
MOCK_YA_STRESSED_5,49,2.8399534620090074,-0.3706123138024903,STRESSED,2
MOCK_YA_STRESSED_5,50,2.472676332988129,-0.2417427258057268,STRESSED,2
MOCK_YA_STRESSED_5,51,3.107886424287922,-0.23591072055031498,STRESSED,2
MOCK_YA_STRESSED_5,52,3.179104582031691,-0.14779715817837913,STRESSED,2
MOCK_YA_STRESSED_5,53,3.556555492934755,-0.07524520022268771,STRESSED,2
MOCK_YA_STRESSED_5,54,2.754193691329526,-0.10972691610019875,STRESSED,2
MOCK_YA_STRESSED_5,55,3.746447403821261,-0.002426599052690031,STRESSED,2
MOCK_YA_STRESSED_5,56,3.342925079208563,0.18893754958916786,STRESSED,2
MOCK_YA_STRESSED_5,57,3.499646758192726,0.02707325024226241,STRESSED,2
MOCK_YA_STRESSED_5,58,3.525596627713024,0.2515261924529293,STRESSED,2
MOCK_YA_STRESSED_5,59,2.6996413056219772,0.252393123564864,STRESSED,2
MOCK_YA_STRESSED_5,60,3.121720476276161,0.42084886646299957,STRESSED,2
MOCK_YA_STRESSED_5,61,2.779713249046038,0.28027057692796065,STRESSED,2
MOCK_YA_STRESSED_5,62,3.493653041016643,0.47918172544023174,STRESSED,2
MOCK_YA_STRESSED_5,63,2.761769721689818,0.3970363948731075,STRESSED,2
MOCK_YA_STRESSED_5,64,2.830099386585474,0.5255092369514829,STRESSED,2
MOCK_YA_STRESSED_5,65,2.9058737569690707,0.4852444035918373,STRESSED,2
MOCK_YA_STRESSED_5,66,3.4688764330375426,0.6166516667371459,STRESSED,2
MOCK_YA_STRESSED_5,67,3.026351425928133,0.5066114659187605,STRESSED,2
MOCK_YA_STRESSED_5,68,3.376934386097641,0.660943921699547,STRESSED,2
MOCK_YA_STRESSED_5,69,2.8865448014105293,0.6586113865735046,STRESSED,2
MOCK_YA_STRESSED_5,70,2.94770699507241,0.5674454749952236,STRESSED,2
MOCK_YA_STRESSED_5,71,3.303660294381068,0.6084387210389135,STRESSED,2
MOCK_YA_STRESSED_5,72,2.6514306092765043,0.5522332086178805,STRESSED,2
MOCK_YA_STRESSED_5,73,2.883460990391154,0.507135721820507,STRESSED,2
MOCK_YA_STRESSED_5,74,1.9134138101352434,0.47104890924343296,STRESSED,2
MOCK_YA_STRESSED_5,75,2.4259389088365158,0.49245772795028375,STRESSED,2
MOCK_YA_STRESSED_5,76,3.589503999439957,0.42685864679043584,STRESSED,2
MOCK_YA_STRESSED_5,77,2.848828156093214,0.37294754296379423,STRESSED,2
MOCK_YA_STRESSED_5,78,3.5124047995461685,0.3120603855931184,STRESSED,2
MOCK_YA_STRESSED_5,79,2.858522937136207,0.17371452416926106,STRESSED,2
MOCK_YA_STRESSED_5,80,2.698002903421116,0.15190526551566896,STRESSED,2
MOCK_YA_STRESSED_5,81,3.3117099254037172,0.060831981874864424,STRESSED,2
MOCK_YA_STRESSED_5,82,3.2052147800784354,0.03886646971733934,STRESSED,2
MOCK_YA_STRESSED_5,83,2.8939011617276797,-0.0612761569117464,STRESSED,2
MOCK_YA_STRESSED_5,84,3.5646383058964672,-0.14530348881293917,STRESSED,2
MOCK_YA_STRESSED_5,85,2.842876222601248,-0.20338193735336654,STRESSED,2
MOCK_YA_STRESSED_5,86,2.9466805463742523,-0.22562420761495505,STRESSED,2
MOCK_YA_STRESSED_5,87,3.239366721380422,-0.27860330732918104,STRESSED,2
MOCK_YA_STRESSED_5,88,2.755547675872495,-0.387608972229046,STRESSED,2
MOCK_YA_STRESSED_5,89,2.964214479595393,-0.4215277613568848,STRESSED,2
MOCK_YA_STRESSED_5,90,3.2488165530518187,-0.5232734048725124,STRESSED,2
MOCK_YA_STRESSED_5,91,2.456865466794433,-0.5562501685010705,STRESSED,2
MOCK_YA_STRESSED_5,92,2.960040303376231,-0.5713997063082752,STRESSED,2
MOCK_YA_STRESSED_5,93,3.0112830193859494,-0.4681903920904295,STRESSED,2
MOCK_YA_STRESSED_5,94,3.2950616713472582,-0.6171764343398122,STRESSED,2
MOCK_YA_STRESSED_5,95,2.7319638563956516,-0.5637670220715004,STRESSED,2
MOCK_YA_STRESSED_5,96,2.7105603717431124,-0.5870542047592062,STRESSED,2
MOCK_YA_STRESSED_5,97,2.5835879152841263,-0.571898487447073,STRESSED,2
MOCK_YA_STRESSED_5,98,2.469733218342295,-0.5843575547007085,STRESSED,2
MOCK_YA_STRESSED_5,99,3.4817316660354733,-0.529279037389167,STRESSED,2
MOCK_YA_STRESSED_5,100,2.857260151820961,-0.6202435286341805,STRESSED,2
MOCK_YA_STRESSED_5,101,2.4538072641933177,-0.4605548339080545,STRESSED,2
MOCK_YA_STRESSED_5,102,3.4937975665070864,-0.4333373634917785,STRESSED,2
MOCK_YA_STRESSED_5,103,2.7577386170616682,-0.4099409449314372,STRESSED,2
MOCK_YA_STRESSED_5,104,3.5933502710603147,-0.30194485279754973,STRESSED,2
MOCK_YA_STRESSED_5,105,3.294172596163916,-0.2836402344484218,STRESSED,2
MOCK_YA_STRESSED_5,106,2.275133846567911,-0.27966525815998844,STRESSED,2
