subject_id,sample_idx,gsr,ecg,label,label_int
MOCK_YA_NEUTRAL_4,0,2.879925078986531,-0.09867874999921256,NEUTRAL,0
MOCK_YA_NEUTRAL_4,1,3.244715328842644,0.053065607584626716,NEUTRAL,0
MOCK_YA_NEUTRAL_4,2,3.617525289212194,0.1654806501672765,NEUTRAL,0
MOCK_YA_NEUTRAL_4,3,2.984878082547287,0.221707881223757,NEUTRAL,0
MOCK_YA_NEUTRAL_4,4,2.0275126584093157,0.26522142691085565,NEUTRAL,0
MOCK_YA_NEUTRAL_4,5,3.091485909753742,0.34005241493423594,NEUTRAL,0
MOCK_YA_NEUTRAL_4,6,3.4072757049456763,0.4084518804092161,NEUTRAL,0
MOCK_YA_NEUTRAL_4,7,2.565862909478782,0.3854849363325772,NEUTRAL,0
MOCK_YA_NEUTRAL_4,8,2.7864368015231413,0.45365309449669583,NEUTRAL,0
MOCK_YA_NEUTRAL_4,9,2.484695640299288,0.5306506340523277,NEUTRAL,0
MOCK_YA_NEUTRAL_4,10,3.3287838691981664,0.6108904419643759,NEUTRAL,0
MOCK_YA_NEUTRAL_4,11,2.5311582960251298,0.5053129863979761,NEUTRAL,0
MOCK_YA_NEUTRAL_4,12,3.0701850193019435,0.599184865455309,NEUTRAL,0
MOCK_YA_NEUTRAL_4,13,3.073508323879504,0.6430666789674196,NEUTRAL,0
MOCK_YA_NEUTRAL_4,14,2.5977501089176114,0.5915619288815208,NEUTRAL,0
MOCK_YA_NEUTRAL_4,15,2.412347231116434,0.6390225434494945,NEUTRAL,0
MOCK_YA_NEUTRAL_4,16,2.920242847955618,0.5898773023849523,NEUTRAL,0
MOCK_YA_NEUTRAL_4,17,3.0521531960735624,0.5149319770187549,NEUTRAL,0
MOCK_YA_NEUTRAL_4,18,2.139753007810457,0.5629122788537418,NEUTRAL,0
MOCK_YA_NEUTRAL_4,19,3.029374483286917,0.4942641365960114,NEUTRAL,0
MOCK_YA_NEUTRAL_4,20,3.561741322617067,0.39436460706142723,NEUTRAL,0
